任职(e2,e1)
隶属于(e1,e2)
任职(e1,e2)
子(e2,e1)
同名于(e1,e2)
隶属于(e2,e1)
号(e1,e2)
作战(e2,e1)
位于(e1,e2)
依附(e1,e2)
名(e1,e2)
讨伐(e1,e2)
子(e1,e2)
去往(e1,e2)
升迁(e1,e2)
杀(e1,e2)
管理(e2,e1)
同名于(e2,e1)
弟(e1,e2)
出生地(e1,e2)
出生地(e2,e1)
葬于(e1,e2)
管理(e1,e2)
属于(e1,e2)
归属(e2,e1)
父(e1,e2)
依附(e2,e1)
属于(e2,e1)
朋友(e1,e2)
杀(e2,e1)
朋友(e2,e1)
位于(e2,e1)
作战(e1,e2)
兄(e1,e2)
字(e1,e2)
作(e1,e2)
弟(e2,e1)
姓(e2,e1)
姓(e1,e2)
兄(e2,e1)
去往(e2,e1)
讨伐(e2,e1)
名(e2,e1)
号(e2,e1)
作(e2,e1)
葬于(e2,e1)
父(e2,e1)
归属(e1,e2)
